# x |x| K_N count nontrivial_mass_2^-64 min_program kt depth0 open_progs speed_nontrivial_lo_2^-128 speed_nontrivial_hi_2^-128 honest_nontrivial_lo_2^-128 honest_nontrivial_hi_2^-128 kt_program
00000111000011000110 20 20 55568 11031380230144 00000100011000011000110110 20 0 0 171658319916509634767619843005911 171658319916509634767619843033760 9533799430813561310698524851829 9533799430813561310698524907371 00000100011000011000110110
00000111000011100010 20 20 56984 10977592475648 00000100100111000011100010 20 0 0 171328351149988912303013867486850 171328351149988912303013867515243 9494158951565770678968258740848 9494158951565770678968258797832 00000100100111000011100010
00000001011000101110 20 20 57114 10937276825600 00000001001001011000101110 20 0 0 170782179741781448059355091999183 170782179741781448059355092026813 9459624403898752675709007086003 9459624403898752675709007143117 00000001001001011000101110
00000001111001100010 20 20 57086 10936337301504 00000001001001111001100010 20 0 0 170778152568091147806648310785698 170778152568091147806648310813312 9458913529301285016909573941482 9458913529301285016909573998568 00000001001001111001100010
00000110000110001110 20 20 53605 10808973066240 00000100011000011000111010 20 0 0 168123964578020157943255038499390 168123964578020157943255038526965 9337893852805526509390681199811 9337893852805526509390681253387 00000100011000011000111010
00000101100010001110 20 20 54300 10780711845888 00000100100101100010001110 20 0 0 167951929820237763175155352389402 167951929820237763175155352417622 9321895361150106827593903175414 9321895361150106827593903229714 00000100100101100010001110
00000101110001000110 20 20 54034 10773682192384 00000100100101110001000110 20 0 0 167891305474464827516576273940072 167891305474464827516576273968079 9316077786272105578835335191462 9316077786272105578835335245496 00000100100101110001000110
00010110001000001110 20 20 50464 10759253786624 00010001011000100000111010 20 0 0 166329776609911364397881747757805 166329776609911364397881747786454 9295479416124720596820032005045 9295479416124720596820032055509 00010001011000100000111010
00000001011101101110 20 20 42189 10684930719744 000001000011001011010110 20 0 0 167111167647423678443902109490867 167111167647423678443902109513118 9241233685467108559978000971339 9241233685467108559978001013528 000001000011001011010110
00000001111001110110 20 20 42143 10682934231040 000001000011001110011010 20 0 0 167102798656949759571002010203163 167102798656949759571002010225371 9239729211382505886690389191138 9239729211382505886690389233281 000001000011001110011010
00000101100011100010 20 20 52604 10662935789568 00000100011000100110001110 20 0 0 166574811162189392001324458252682 166574811162189392001324458280445 9222721019148662827209042719195 9222721019148662827209042771799 00000100011000100110001110
00011000011000001110 20 20 50779 10620715925504 00010001100001100000111010 20 0 0 165597208372439487827904026634929 165597208372439487827904026661743 9182682724658657325484290653621 9182682724658657325484290704399 00010001100001100000111010
00000110011001110110 20 20 43743 10559428755456 0000011001100100011010110 20 0 0 164964771205261289879888619616600 164964771205261289879888619640696 9129992694206688833524087482991 9129992694206688833524087526734 0000011001100100011010110
00000101011101101010 20 20 43689 10556232695808 0000010101000110101101010 20 0 0 164946095013033690043661986717885 164946095013033690043661986741994 9127440560146463344324375944470 9127440560146463344324375988159 0000010101000110101101010
00000001011011100010 20 20 53313 10547206553600 00000001000110001001101110 20 0 0 165426332493236077122423226400249 165426332493236077122423226426042 9126274144476651550450473342431 9126274144476651550450473395744 00000001000110001001101110
00000001011110100010 20 20 53287 10546116034560 00000001000110001001111010 20 0 0 165421607688752804587707361409468 165421607688752804587707361435245 9125446034009987282126197072515 9125446034009987282126197125802 00000001000110001001111010
00000110000001101110 20 20 51532 10512268001280 00000100011000000110111010 20 0 0 164949672143938875090414663978264 164949672143938875090414664003608 9094635109804970178670709675007 9094635109804970178670709726539 00000100011000000110111010
00010110001100000110 20 20 47368 10505297068032 00010001011000110000011010 20 0 0 162940164234231603356364988238537 162940164234231603356364988264959 9078652442190736549697399328750 9078652442190736549697399376116 00010001011000110000011010
00000110010111011010 20 20 43358 10503812284416 0000011001010001101011010 20 0 0 164664283735231429415834466987107 164664283735231429415834467010937 9086411922244797138322417499968 9086411922244797138322417543326 0000011001010001101011010
00000101100111011010 20 20 43272 10499928358912 0000010110010001101011010 20 0 0 164643599820408369520408027453209 164643599820408369520408027477012 9083372672491436206874662441358 9083372672491436206874662484630 0000010110010001101011010
00000101101001110110 20 20 43646 10471214153728 0000010110100100011010110 20 0 0 163864570969724986493037545970113 163864570969724986493037545993941 9056457886878562137464203731869 9056457886878562137464203775515 0000010110100100011010110
00000101110000011010 20 20 50885 10411923472384 00000100100101110000011010 20 0 0 163806062337372213872326763055473 163806062337372213872326763080750 9011505507371052976419195701345 9011505507371052976419195752230 00000100100101110000011010
00000110011100000110 20 20 50876 10411093000192 00000100100110011100000110 20 0 0 163807419281766466269812612303868 163807419281766466269812612329081 9011008301077046925500203468219 9011008301077046925500203519095 00000100100110011100000110
00010110100000001110 20 20 45989 10402427568128 00010001011010000000111010 20 0 0 163045079901483746610741477694732 163045079901483746610741477719501 8999456124948390720693372445689 8999456124948390720693372491678 00010001011010000000111010
00000001011010001110 20 20 50696 10374602555392 00000001001001011010001110 20 0 0 163289102261311994085541611693654 163289102261311994085541611718696 8979141937655320954465686000572 8979141937655320954465686051267 00000001001001011010001110
00000000011110011010 20 20 50810 10351215116288 00000000010010011110011010 20 0 0 163209504497552865724938414081636 163209504497552865724938414105754 8960933103997747107900675817293 8960933103997747107900675868103 00000000010010011110011010
00000000010110101110 20 20 50777 10350720188416 00000000010010010110101110 20 0 0 163207226600796054052126844424199 163207226600796054052126844448295 8960551771805399199387661583941 8960551771805399199387661634718 00000000010010010110101110
00000111000000111010 20 20 50806 10305589477376 00000100011000000111010110 20 0 0 161861012280513138110786332365118 161861012280513138110786332388769 8915441019790566319389303513233 8915441019790566319389303564039 00000100011000000111010110
00000111000000011110 20 20 48386 10283309334528 00000100100111000000011110 20 0 0 161328559857324372021325979401024 161328559857324372021325979426352 8898084043690395577252321207834 8898084043690395577252321256220 00000100100111000000011110
00000111000000110110 20 20 50306 10267018657792 00000100011000000110110110 20 0 0 161663434225578419239969344571641 161663434225578419239969344595021 8885533227409935282462097226958 8885533227409935282462097277262 00000100011000000110110110
00000001110011000110 20 20 50773 10237926965248 00000001001001110011000110 20 0 0 160672743007800065404183567507087 160672743007800065404183567531873 8857260688333785566961183768718 8857260688333785566961183819490 00000001001001110011000110
00000000011100111010 20 20 50385 10236014362624 00000000010001100110110110 20 0 0 161598705210737724053374163850620 161598705210737724053374163873831 8860908967073109320607607366590 8860908967073109320607607416975 00000000010001100110110110
00000000011100110110 20 20 50204 10227080495104 00000000010001100111010110 20 0 0 161555007225510560923156731475554 161555007225510560923156731498687 8854085417121038769561470118178 8854085417121038769561470168382 00000000010001100111010110
00000001011000110110 20 20 50461 10212501094400 00000001001001011000110110 20 0 0 160563875696231207169939745980349 160563875696231207169939746004963 8838410367265307260353098277243 8838410367265307260353098327702 00000001001001011000110110
00000000010111010110 20 20 50003 10208239681536 00000000010001011011010110 20 0 0 161444584436579764115052901418220 161444584436579764115052901441382 8839078592250511085207946435600 8839078592250511085207946485603 00000000010001011011010110
00000000010110110110 20 20 50015 10207182716928 00000000010001011101010110 20 0 0 161449796679953505268252007939218 161449796679953505268252007962293 8838542744306930210122040921817 8838542744306930210122040971832 00000000010001011101010110
00000101110001100010 20 20 49912 10185582051328 00000100011000100111000110 20 0 0 159784707289032406378487178370686 159784707289032406378487178396366 8813251902017820013022151431503 8813251902017820013022151481415 00000100011000100111000110
00011001100000001110 20 20 45727 10152488992768 00010001100110000000111010 20 0 0 159469230964264977679691154603275 159469230964264977679691154627460 8785221635661069115339047835437 8785221635661069115339047881163 00010001100110000000111010
00010110000000111010 20 20 45576 10145056686080 00010001011000000011101010 20 0 0 159428964201228204424240518402369 159428964201228204424240518426500 8779383402313064515159558256250 8779383402313064515159558301826 00010001011000000011101010
00000001100110001110 20 20 49340 10116241817600 00000001001001100110001110 20 0 0 159791062665748314938272042823765 159791062665748314938272042847827 8759107040746652342077970065767 8759107040746652342077970115107 00000001001001100110001110
00000001011000111010 20 20 49105 10108163588096 00000001001001011000111010 20 0 0 159752677784376085832499921267373 159752677784376085832499921291311 8752949373550351058404924667055 8752949373550351058404924716160 00000001001001011000111010
00000000011100011110 20 20 46546 10050080866304 0000000100001100110001110 20 0 0 158329220026241096102830996135127 158329220026241096102830996157840 8699809342204761097579441952096 8699809342204761097579441998642 0000000100001100110001110
00000001011011101110 20 20 40077 10014295064576 0000000100010111010101110 20 0 0 157533195167623512374902621329599 157533195167623512374902621350374 8664661115938332613312570955659 8664661115938332613312570995736 0000000100010111010101110
00000001111001111010 20 20 39854 10001770872832 0000000100011001101101110 20 0 0 157480933097197145736029357677298 157480933097197145736029357697870 8655232793985604101782042364556 8655232793985604101782042404410 0000000100011001101101110
00011000000001101110 20 20 47967 9999103295488 00010001100000000110111010 20 0 0 155451339460036724668785952794955 155451339460036724668785952818515 8636293146986083501484079183280 8636293146986083501484079231215 00010001100000000110111010
00000001011110101110 20 20 39740 9992090419200 0000000100010110110101110 20 0 0 157418135457010843057974285124072 157418135457010843057974285144671 8647371644461134408183523276249 8647371644461134408183523315989 0000000100010110110101110
00000001111001101110 20 20 39630 9984557449216 0000000100011001110101110 20 0 0 157386778730563372776892108140656 157386778730563372776892108161146 8641703229692936226667952687206 8641703229692936226667952726836 0000000100011001110101110
00000000011111000110 20 20 46654 9973484486656 00000000010010011111000110 20 0 0 157224198339144048374857585056572 157224198339144048374857585079314 8633919026526725790754194753109 8633919026526725790754194799763 00000000010010011111000110
00010110000011000110 20 20 44955 9967914450944 00010001011000001100011010 20 0 0 155536050857025199667307197648709 155536050857025199667307197672932 8618578483696148669765077017813 8618578483696148669765077062760 00010001011000001100011010
00000000000111110110 20 20 46604 9962948395008 0000000001000011001111010 20 0 0 153572775127511096319898122652020 153572775127511096319898122675022 8591017282391268797818804628423 8591017282391268797818804675024 0000000001000011001111010
00000110000111000110 20 20 47649 9945407815680 00000100011000011100011010 20 0 0 157038201786153899962253837269129 157038201786153899962253837292357 8608839196521835385816435606626 8608839196521835385816435654269 00000100011000011100011010
00011000000110001110 20 20 46231 9940634697728 00010001100000011000111010 20 0 0 156639833664925929680706665437481 156639833664925929680706665460287 8603783023801886672281434659238 8603783023801886672281434705469 00010001100000011000111010
00000001100001101110 20 20 48739 9939359629312 00000001001001100001101110 20 0 0 156800243292601762855046811519368 156800243292601762855046811541850 8603114315951352024562873673359 8603114315951352024562873722098 00000001001001100001101110
00000101100000110110 20 20 48307 9934829780992 00000100100101100000110110 20 0 0 157036882136234647576923834541467 157036882136234647576923834564738 8602592625913327986126560096558 8602592625913327986126560144865 00000100100101100000110110
00000111001100000110 20 20 48297 9934435516416 00000100100111001100000110 20 0 0 157035393380380596269608896169867 157035393380380596269608896193131 8602303378695443445720764320003 8602303378695443445720764368300 00000100100111001100000110
00000000010111101010 20 20 48096 9881629229056 00000000010010010111101010 20 0 0 156453294980635953388213944835280 156453294980635953388213944857538 8557072202000852971349546467349 8557072202000852971349546515445 00000000010010010111101010
00000001100001111010 20 20 47884 9873743937536 00000001001001100001111010 20 0 0 156452483276842566187349401603524 156452483276842566187349401625672 8551880518944538899333293904437 8551880518944538899333293952321 00000001001001100001111010
00000000011001101110 20 20 48076 9872854745088 00000000010010011001101110 20 0 0 156432899139107978571720751916566 156432899139107978571720751938645 8550956602905081057334883221230 8550956602905081057334883269306 00000000010010011001101110
00000000011001111010 20 20 48019 9870958919680 00000000010010011001111010 20 0 0 156422750609827586964675485137779 156422750609827586964675485159840 8549472390255485918594830931303 8549472390255485918594830979322 00000000010010011001111010
00000000010110111010 20 20 47810 9862083772416 00000000010010010110111010 20 0 0 156374161463285635788885694512004 156374161463285635788885694534024 8542491450401285003122111742383 8542491450401285003122111790193 00000000010010010110111010
00011000000001111010 20 20 45229 9740969050112 00010001100000000111101010 20 0 0 154069748673918204825531736730172 154069748673918204825531736751718 8434726044504490830671499756891 8434726044504490830671499802120 00010001100000000111101010
00000001110011101110 20 20 38252 9735214465024 000001000011001100110110 20 0 0 153686067513480378925462863695348 153686067513480378925462863714790 8428046917374583717419424161377 8428046917374583717419424199629 000001000011001100110110
00000001011110110110 20 20 38242 9734946029568 000001000011001011101010 20 0 0 153684521746386681957324965101394 153684521746386681957324965120840 8427829729309622584598311402992 8427829729309622584598311441234 000001000011001011101010
00000001110011110110 20 20 38140 9729384382464 000001000011001100111010 20 0 0 153654721840068973692418855454074 153654721840068973692418855473482 8423474869792842232226917646878 8423474869792842232226917685018 000001000011001100111010
00000001011101110110 20 20 38128 9729317273600 000001000011001011011010 20 0 0 153654382880296312219248347360533 153654382880296312219248347379946 8423422155942950012526251803478 8423422155942950012526251841606 000001000011001011011010
00000001111000001110 20 20 45360 9690167640064 00000001001001111000001110 20 0 0 153028308767345836123000007738056 153028308767345836123000007760299 8390055905037818036759230615873 8390055905037818036759230661233 00000001001001111000001110
00000001011100011010 20 20 46922 9666226552832 00000001001001011100011010 20 0 0 153220771661406918512553137796157 153220771661406918512553137818364 8372136764923864371994386972425 8372136764923864371994387019346 00000001001001011100011010
00000001100111000110 20 20 46842 9662669783040 00000001001001100111000110 20 0 0 153212190943886598052788561713838 153212190943886598052788561735901 8369642664836296886632245701719 8369642664836296886632245748561 00000001001001100111000110
00000000000111011110 20 20 44155 9634416951296 0000000001000011001101110 20 0 0 151987672796094614808432335937361 151987672796094614808432335958046 8339759968147726511588498714543 8339759968147726511588498758698 0000000001000011001101110
00000101101100000110 20 20 45497 9633368375296 00000100011000001100110110 20 0 0 152683263377244215253476840901932 152683263377244215253476840923760 8343515331963509874143623254184 8343515331963509874143623299681 00000100011000001100110110
00000101110100000110 20 20 45444 9631573213184 00000100011000001100111010 20 0 0 152678534704198319951947616851396 152678534704198319951947616873202 8342304731525862595714646163250 8342304731525862595714646208694 00000100011000001100111010
00000000011110001110 20 20 44029 9577441525760 0000000100001100111000110 20 0 0 151575161264819253107205388088914 151575161264819253107205388109742 8294206011773314159170023706133 8294206011773314159170023750162 0000000100001100111000110
00000001110000111010 20 20 45589 9447543930880 00000001001001110000111010 20 0 0 149865227110779724604084471008645 149865227110779724604084471029073 8180514083461119968317288996687 8180514083461119968317289042275 00000001001001110000111010
00000001011101000110 20 20 45316 9444146544640 00000001001001011101000110 20 0 0 149908504895075355719304956980075 149908504895075355719304957001081 8179997871017675405382954827720 8179997871017675405382954873022 00000001001001011101000110
00011000000111000110 20 20 43322 9431739793408 00010001100000011100011010 20 0 0 149683926900854341533772389551733 149683926900854341533772389572360 8169799414595422388707951792224 8169799414595422388707951835546 00010001100000011100011010
00000001011011000110 20 20 45227 9430900932608 00000001001001011011000110 20 0 0 149852501331696183143508616238317 149852501331696183143508616259222 8170096314138830992099357432262 8170096314138830992099357477488 00000001001001011011000110
00000001110000110110 20 20 45500 9416447361024 00000001001001110000110110 20 0 0 149752670985419984349037536064724 149752670985419984349037536084931 8157699690109497506328408633093 8157699690109497506328408678593 00000001001001110000110110
00011000011100110110 20 20 39222 9348818403328 00010001100001110011011010 20 0 0 147647008101686166675298758260826 147647008101686166675298758282662 8090703385803478044840447131040 8090703385803478044840447170262 00010001100001110011011010
00011000011100111010 20 20 38889 9299828932608 00010001100001110011101010 20 0 0 147387769948193506320354897630253 147387769948193506320354897651740 8052453008993639790326286881944 8052453008993639790326286920833 00010001100001110011101010
00011000010110110110 20 20 38881 9297178132480 00010001100001011011011010 20 0 0 147373182028383344085712700936515 147373182028383344085712700958027 8050384747783693370438999695294 8050384747783693370438999734175 00010001100001011011011010
00011000010111010110 20 20 38528 9281466269696 00010001100001011101011010 20 0 0 147298255093448037275238977623956 147298255093448037275238977645222 8038315046702893863723372427453 8038315046702893863723372465981 00010001100001011101011010
00000111000011110110 20 20 36761 9016436588544 0000011100100001100111010 20 0 0 143056859625100560444832738982894 143056859625100560444832739002125 7808941126232979772455220349776 7808941126232979772455220386537 0000011100100001100111010
00000111000011101110 20 20 36549 9001983016960 0000011100100001100110110 20 0 0 142987642320161921949275715589357 142987642320161921949275715608475 7797836857572266818323635451300 7797836857572266818323635487849 0000011100100001100110110
00000101011010110110 20 20 38238 8949956870144 00000100100101011010110110 20 0 0 141807203183368961498674111901296 141807203183368961498674111921353 7748913924748310578376699511449 7748913924748310578376699549687 00000100100101011010110110
00000111001110011010 20 20 38203 8949352890368 00000100100111001110011010 20 0 0 141805333316695534955283687633865 141805333316695534955283687653887 7748484873816754223146497113706 7748484873816754223146497151909 00000100100111001110011010
00000111001011010110 20 20 37749 8889298845696 00000100100111001011010110 20 0 0 141480651487588355338880702953920 141480651487588355338880702973656 7701414632684132860027991760218 7701414632684132860027991797967 00000100100111001011010110
00000101110011010110 20 20 37734 8888996855808 00000100100101110011010110 20 0 0 141479535130945785487025659993686 141479535130945785487025660013413 7701193342084873851256985486932 7701193342084873851256985524666 00000100100101110011010110
00000110010110110110 20 20 36028 8642539552768 00000100100110010110110110 20 0 0 138004175607981471798189001020231 138004175607981471798189001038578 7489743497858181382636032030498 7489743497858181382636032066526 00000100100110010110110110
00000101110011101010 20 20 35947 8640484343808 00000100100101110011101010 20 0 0 137990849827660767662632542590819 137990849827660767662632542609152 7488064694147373346135672998063 7488064694147373346135673034010 00000100100101110011101010
00000101011011011010 20 20 35933 8639821643776 00000100100101011011011010 20 0 0 137984180420116776229407564887980 137984180420116776229407564906313 7487419120532135672711363719261 7487419120532135672711363755194 00000100100101011011011010
00000110011100111010 20 20 35929 8639771312128 00000100100110011100111010 20 0 0 137991999767669482630142950779846 137991999767669482630142950798125 7487650244944644567687699195495 7487650244944644567687699231424 00000100100110011100111010
00000110011100110110 20 20 35799 8632112513024 00000100100110011100110110 20 0 0 137949894700517824135144216608596 137949894700517824135144216626840 7481624084267734585423347328433 7481624084267734585423347364232 00000100100110011100110110
00000101011101011010 20 20 35807 8632087347200 00000100100101011101011010 20 0 0 137943427876144944112679412468225 137943427876144944112679412486534 7481418742476188654285270202126 7481418742476188654285270237933 00000100100101011101011010
00000110010111010110 20 20 35767 8631273652224 00000100100110010111010110 20 0 0 137945732127135727043969868303400 137945732127135727043969868321629 7480979951771206420708571012394 7480979951771206420708571048161 00000100100110010111010110
00000101110011011010 20 20 35755 8630929719296 00000100100101110011011010 20 0 0 137939090726198775179435543418482 137939090726198775179435543436759 7480578567646413308952552639425 7480578567646413308952552675180 00000100100101110011011010
00000111001011101010 20 20 35049 8411190132736 00000100100111001011101010 20 0 0 134710504418116275754365036844975 134710504418116275754365036862641 7291655532891913863700927434426 7291655532891913863700927469475 00000100100111001011101010
00000111001100111010 20 20 34995 8410267385856 00000100100111001100111010 20 0 0 134701034545250278096863330836070 134701034545250278096863330853735 7290789062174225799244332807882 7290789062174225799244332842877 00000100100111001100111010
00000101100110110110 20 20 35019 8409973784576 00000100100101100110110110 20 0 0 134705700969267689378860995109477 134705700969267689378860995127115 7290743195095368044279318858868 7290743195095368044279318893887 00000100100101100110110110
00000101011011010110 20 20 34982 8408707104768 00000100100101011011010110 20 0 0 134696918026185118705848018956623 134696918026185118705848018974271 7289708573735841621654005922884 7289708573735841621654005957866 00000100100101011011010110
00000101011101010110 20 20 34967 8408665161728 00000100100101011101010110 20 0 0 134688924224879852296910203084025 134688924224879852296910203101685 7289372416254379322363880475040 7289372416254379322363880510006 00000100100101011101010110
00000111001100110110 20 20 34903 8404688961536 00000100100111001100110110 20 0 0 134677188725243543459318086455731 134677188725243543459318086473325 7286611606638253110985579163487 7286611606638253110985579198390 00000100100111001100110110
00000101100111010110 20 20 34833 8402239488000 00000100100101100111010110 20 0 0 134663586367815848008079269273119 134663586367815848008079269290695 7284679955877408297776006859496 7284679955877408297776006894329 00000100100101100111010110
00000111001011011010 20 20 34829 8402130436096 00000100100111001011011010 20 0 0 134663369359874437564929889634978 134663369359874437564929889652545 7284607114328310433612342835831 7284607114328310433612342870660 00000100100111001011011010
00000101101100111010 20 20 33159 8097397473280 00000100100101101100111010 20 0 0 130220749010154091097379977481373 130220749010154091097379977497445 7022676881374725435384519343837 7022676881374725435384519376996 00000100100101101100111010
00000101110100110110 20 20 33160 8097170980864 00000100100101110100110110 20 0 0 130219648127762012312778370760187 130219648127762012312778370776261 7022500589543204980304630931517 7022500589543204980304630964677 00000100100101110100110110
