# kind bits n floor_beta floor_trans beta_hi_2^-128 trans_hi_2^-128 honest_hi_2^-128
unknown 01000101101010000100010111001110101000110 41 10000001 35714297 15474248943642359073 4332788768337580168 15474242753945876464
unknown 01000101101010000100011100101101101000110 41 10000001 34999999 15474248943642359073 4421214552339631049 15474242753945876464
unknown 01000101101010000100011100101110101000110 41 10000001 35000004 15474248943642359073 4421213920737624327 15474242753945876464
unknown 01000101101010000100100001011010000110110 41 10000001 39990515 15474248943642359073 3869480173252895953 15474242753945876464
unknown 01000101101010000100100001110010110110110 41 107280 320000001 1442417085297096703602 483570326334694401 1442363305904631952224
unknown 01000101101010000100100001110010111010110 41 107280 320000001 1442417085297096703602 483570326334694401 1442363305904631952224
unknown 01000101101010000100100001110011001110110 41 151699 320000001 1020062788223208685373 483570326334694401 1020035891911646667254
unknown 01000101101010000100100001110011100110110 41 10000001 139200978 15474248943642359073 1111648115796086824 15474242753945876464
unknown 01000101101010000100100001110011100111010 41 10000001 76900618 15474248943642359073 2012240069522881265 15474242753945876464
unknown 01000101101010000101100000010110110111010 41 1218690 320000001 126974460207823592844 483570326334694401 126974043451984283473
unknown 01000101101010000101100000011001111011010 41 2417275 320000001 64015267154408387281 483570326334694401 64015161224944466222
unknown 01000101101010000101100000011100111101010 41 89408 320000001 1730745625790449784834 483570326334694401 1730668197900422027943
unknown 01000101101010000101100000011110011101010 41 10000001 63093686 15474248943642359073 2452583051031010209 15474242753945876464
unknown 01000101101010000101100001110011100011010 41 10000001 40000009 15474248943642359073 3868561752340419083 15474242753945876464
unknown 01000101101010000110000000011001111101110 41 764150 320000001 202502787293950839970 483570326334694401 202501727283600601924
unknown 01000101101010000110000001010110110101110 41 75866 320000001 2039681872125491450221 483570326334694401 2039574336505503286707
unknown 01000101101010000110000001010110110111010 41 1530279 320000001 101120452486554761820 483570326334694401 101120188168248967258
unknown 01000101101010000110000001010111101011010 41 1218773 320000001 126965813084694634984 483570326334694401 126965396385616510947
unknown 01000101101010000110000001011001110101110 41 2677805 320000001 57787069973606194015 483570326334694401 57786983653678262476
unknown 01000101101010000110000001011001111010110 41 3555448 320000001 43522646066170151937 483570326334694401 43522597101767239261
unknown 01000101101010000110000001011010000110110 41 10000001 39993678 15474248943642359073 3869174145740547653 15474242753945876464
unknown 01000101101010000110000001011011001111010 41 1083877 320000001 142767587937259056482 483570326334694401 142767061061751736918
unknown 01000101101010000110000001011011100110110 41 2418808 320000001 63974695350219006372 483570326334694401 63974589554985064719
unknown 01000101101010000110000001011100111101010 41 3752650 320000001 41235528202915948560 483570326334694401 41235484249459858107
unknown 01000101101010000110000001011101001111010 41 2739435 320000001 56487014625524071337 483570326334694401 56486932145841734152
unknown 01000101101010000110000001011110011101010 41 10000001 101693799 15474248943642359073 1521651334027481208 15474242753945876464
unknown 01000101101010000110000001011110100110110 41 1533120 320000001 100933067803350379855 483570326334694401 100932804463743659589
unknown 01000101101010000110000001011110100111010 41 2273687 320000001 68057962644230509460 483570326334694401 68057842912987092073
unknown 01000101101010000110000001100001111101110 41 764152 320000001 202502257287388548826 483570326334694401 202501197282586977479
unknown 01000101101010000110000001100101101101110 41 3040078 320000001 50900833765012784002 483570326334694401 50900766792038022120
unknown 01000101101010000110000001100101111010110 41 1678504 320000001 92190727523242443487 483570326334694401 92190507826398524382
unknown 01000101101010000110000001100101111011010 41 75868 320000001 2039628102898093192946 483570326334694401 2039520572947497553280
unknown 01000101101010000110000001100110011110110 41 2414981 320000001 64076075509775246415 483570326334694401 64075969378970276985
unknown 01000101101010000110000001100111001111010 41 10000001 290727689 15474248943642359073 532259261038849776 15474242753945876464
unknown 01000101101010000110000001100111100111010 41 9758507 320000001 15857190542638595675 483570326334694401 15857184042798387415
unknown 01000101101010000110000001110010110101110 41 107280 320000001 1442417085297096703602 483570326334694401 1442363305904631952224
unknown 01000101101010000110000001110010110110110 41 71543 320000001 2162930054801623280578 483570326334694401 2162809131209869517414
unknown 01000101101010000110000001110010110111010 41 107280 320000001 1442417085297096703602 483570326334694401 1442363305904631952224
unknown 01000101101010000110000001110010111101010 41 107280 320000001 1442417085297096703602 483570326334694401 1442363305904631952224
unknown 01000101101010000110000001110011001110110 41 101185 320000001 1529302810798760037184 483570326334694401 1529242357476331759010
unknown 01000101101010000110000001110011100110110 41 10000001 281921534 15474248943642359073 548885013199000735 15474242753945876464
unknown 01000101101010000110000001111001100110110 41 6718726 320000001 23031524862105186960 483570326334694401 23031511150272824532
unknown 01000101101010000110000001111001100111010 41 10000001 143758443 15474248943642359073 1076406377819997219 15474242753945876464
unknown 01000101101010000110000101011000001011010 41 6506823 320000001 23781575879760757956 483570326334694401 23781561260299764288
unknown 01000101101010000110000101100000100111010 41 6506823 320000001 23781575879760757956 483570326334694401 23781561260299764288
unknown 01000101101010000110000101110001100111010 41 8705976 320000001 17774285721747054479 483570326334694401 17774277555274941404
unknown 01000101101010000110000101110011100011010 41 10000001 38339718 15474248943642359073 4036088760764294990 15474242753945876464
unknown 01000101101010000110000110010111000111010 41 1472758 320000001 105069879036931073783 483570326334694401 105069593668680027298
unknown 01000101101010000110000110011100111000110 41 10000001 36910136 15474248943642359073 4192412211937461688 15474242753945876464
unknown 01000101101010000110000111001011000001010 41 10000001 34549203 15474248943642359073 4478902303786068072 15474242753945876464
unknown 01000101101010000110000111001011100011010 41 10000001 38745151 15474248943642359073 3993854738381908342 15474242753945876464
unknown 01000101101010000110000111001100111000110 41 10000001 40378211 15474248943642359073 3832326917868464613 15474242753945876464
unknown 01000101101010000110010001100011001001010 41 10000001 36000020 15474248943642359073 4298400526185055852 15474242753945876464
unknown 01000101101010000110011000000101101101110 41 1222289 320000001 126600587022113865349 483570326334694401 126600172716912012392
unknown 01000101101010000110011000000110011110110 41 2416654 320000001 64031716956863719160 483570326334694401 64031610972952124117
unknown 01000101101010000110011000000111001111010 41 10000001 40624221 15474248943642359073 3809119316052178191 15474242753945876464
unknown 01000101101010000110011000000111100111010 41 10000001 40678562 15474248943642359073 3804030853172059877 15474242753945876464
unknown 01000101101010010000000111001011010100010 41 107286 320000001 1442336417712213470187 483570326334694401 1442282644334723966469
unknown 01000101101010010010000001011010000110110 41 10000001 39990515 15474248943642359073 3869480173252895953 15474242753945876464
unknown 01000101101010010010000001110010110110110 41 107280 320000001 1442417085297096703602 483570326334694401 1442363305904631952224
unknown 01000101101010010010000001110010111010110 41 107280 320000001 1442417085297096703602 483570326334694401 1442363305904631952224
unknown 01000101101010010010000001110011001110110 41 151699 320000001 1020062788223208685373 483570326334694401 1020035891911646667254
unknown 01000101101010010010000001110011100110110 41 10000001 139200979 15474248943642359073 1111648107810165146 15474242753945876464
unknown 01000101101010010010000001110011100111010 41 10000001 76900618 15474248943642359073 2012240069522881265 15474242753945876464
unknown 01000110000001011010000110110000101101010 41 10000001 39993676 15474248943642359073 3869174339229845598 15474242753945876464
unknown 01000110000001011100101101011011000011010 41 93 320000001 1663897902265296068412802 483570326334694401 1595283555780129220230831
unknown 01000110000001100101110110011011000011010 41 2445 320000001 63289368061624758430426 483570326334694401 63185996288555546901752
unknown 01000110000001100101110110011101000011010 41 71529 320000001 2163353393877623542373 483570326334694401 2163232422947066869311
unknown 01000110000001100101111011001101000011010 41 81 320000001 1910401295193488078548032 483570326334694401 1820500057772618051322242
unknown 01000110000001100111001111010000101101010 41 10000001 129999621 15474248943642359073 1190330431122353306 15474242753945876464
unknown 01000110000001110010110101000010110001010 41 71532 320000001 2163262664411347849388 483570326334694401 2163141703627160232085
unknown 01000110000001110010110110110000101101010 41 71533 320000001 2163232422947066869311 483570326334694401 2163111465544718598242
unknown 01000110000001110010111010110000101101010 41 71533 320000001 2163232422947066869311 483570326334694401 2163111465544718598242
unknown 01000110000001110011001110110000101101010 41 101157 320000001 1529726117922363596809 483570326334694401 1529665631129314007992
unknown 01000110000001110011001110110000110011010 41 101149 320000001 1529847105860389468630 483570326334694401 1529786609499199572553
unknown 01000110000001110011001111010000101101010 41 72273 320000001 2141083183355783409606 483570326334694401 2140964690159698581325
unknown 01000110000001110011100110110000101101010 41 9140683 320000001 16928987134842389170 483570326334694401 16928979726652114263
unknown 01000110000001110011100111010000101101010 41 10000001 100351112 15474248943642359073 1542010863922190861 15474242753945876464
unknown 01000110000001110011110100001100101101010 41 72273 320000001 2141083183355783409606 483570326334694401 2140964690159698581325
unknown 01000110000001111000011100111101000011010 41 766586 320000001 201859288991284127760 483570326334694401 201858235707056620048
unknown 01000110000001111001111000110000101101010 41 10000001 39990878 15474248943642359073 3869445049710399816 15474242753945876464
unknown 01000110000011100001010110100010000110110 41 10000001 39987358 15474248943642359073 3869785668527351429 15474242753945876464
unknown 01000110000100111000100001011010000110110 41 10000001 39987357 15474248943642359073 3869785765302581373 15474242753945876464
unknown 01000110000101100000011001110101000011010 41 1258670 320000001 122941283188343675755 483570326334694401 122940892487389534036
unknown 01000110000101100010000110011101000011010 41 1339323 320000001 115537853759453495806 483570326334694401 115537508697034058421
unknown 01000110000101110011100011010000101101010 41 10000001 40001827 15474248943642359073 3868385934239266981 15474242753945876464
unknown 01000110000101110101100000011100101101010 41 71532 320000001 2163262664411347849388 483570326334694401 2163141703627160232085
unknown 01000110000110000101011000101101000011010 41 7732083 320000001 20013042398881715880 483570326334694401 20013032045639493498
unknown 01000110000110000101100000111101000011010 41 1927693 320000001 80273417453231678677 483570326334694401 80273250884694292912
unknown 01000110000110000101100010011101000011010 41 6472977 320000001 23905925343265167537 483570326334694401 23905910570519600531
unknown 01000110000110011000000110011101000011010 41 1918054 320000001 80676823963596715402 483570326334694401 80676655716705404301
unknown 01000110000110011100111000110000101101010 41 10000001 40000032 15474248943642359073 3868559527919191024 15474242753945876464
unknown 01000110000110100001100110000001100111010 41 1918019 320000001 80678296153829828778 483570326334694401 80678127900798131390
unknown 01000110000110100001100110000001110011010 41 126412 320000001 1224112464882072385236 483570326334694401 1224073732048732236129
unknown 01000110000110110000001100101110110011010 41 56 320000001 2763259016262009542185546 483570326334694401 2579041748511208906039843
unknown 01000110000110110000001110000111001111010 41 766577 320000001 201861658920985803595 483570326334694401 201860605612026040774
unknown 01000110000111000011110001110000101101010 41 10000001 33333336 15474248943642359073 4642274775938193956 15474242753945876464
unknown 01000110000111001010110101101000011000110 41 10000001 40399983 15474248943642359073 3830261634285156367 15474242753945876464
unknown 01000110000111001011000000000101000011010 41 10000001 33333355 15474248943642359073 4642272129843291633 15474242753945876464
unknown 01000110000111001011000001010000110011010 41 10000001 36666757 15474248943642359073 4220239736791353934 15474242753945876464
unknown 01000110000111001011000011000101000011010 41 10000001 36428577 15474248943642359073 4247832818467560080 15474242753945876464
unknown 01000110000111001011001100000101000011010 41 10000001 35000036 15474248943642359073 4421209878489054536 15474242753945876464
unknown 01000110000111001101000000101110011010110 41 75865 320000001 2039708757802313772654 483570326334694401 2039601219347461207640
unknown 01000110000111001110001100001010110101010 41 10000001 40003876 15474248943642359073 3868187795369442061 15474242753945876464
unknown 01000110000111001110001100001011001101010 41 10000001 40000003 15474248943642359073 3868562332624638413 15474242753945876464
unknown 01000110000111010000001011010010111010110 41 8648769 320000001 17891853153977465968 483570326334694401 17891844879114359270
unknown 01000110000111010000001100101110110011010 41 80 320000001 1934281311383406679529882 483570326334694401 1842172677508006361457031
unknown 01000110000111010000001110000111001111010 41 766585 320000001 201859552314058498878 483570326334694401 201858499027083005839
unknown 01000110000111011000011000000110011110110 41 765362 320000001 202182111093407478243 483570326334694401 202181054437579582008
unknown 01000110001100000010001011010000110110110 41 10000001 49984193 15474248943642359073 3095828813534561504 15474242753945876464
unknown 01000110001100000010001011010100001101110 41 10000001 49974716 15474248943642359073 3096415893802628801 15474242753945876464
unknown 01000110001100000010101110001110011101010 41 10000001 39981047 15474248943642359073 3870396513394772638 15474242753945876464
unknown 01000110001100000010101110100001101110110 41 10000001 39990520 15474248943642359073 3869479689453213771 15474242753945876464
unknown 01000110001100000010101110110000110111010 41 10000001 39987359 15474248943642359073 3869785571752126325 15474242753945876464
unknown 01000110001100000010111010010111010001110 41 10000001 30000058 15474248943642359073 5158073524746936635 15474242753945876464
unknown 01000110001100000011001010111010110011010 41 80 320000001 1934281311383406679529882 483570326334694401 1842172677508006361457031
unknown 01000110001100000011001011100011001110110 41 10000001 50000288 15474248943642359073 3094832271979564085 15474242753945876464
unknown 01000110001100000011001011101100001101110 41 10000001 40006327 15474248943642359073 3867950809647497367 15474242753945876464
unknown 01000110001100000011001011101100111000110 41 107275 320000001 1442484315177557999184 483570326334694401 1442430530771842899006
unknown 01000110001100001000011001011010000110110 41 10000001 39993679 15474248943642359073 3869174048995905938 15474242753945876464
unknown 01000110001100001000101110110000110111010 41 10000001 39987355 15474248943642359073 3869785958853055782 15474242753945876464
unknown 01000110001100001010100110001010000110110 41 10000001 39987355 15474248943642359073 3869785958853055782 15474242753945876464
unknown 01000110001100001010110100001101100000110 41 10000001 39996841 15474248943642359073 3868868166630272985 15474242753945876464
unknown 01000110001100001011000001110011000001110 41 10000001 32500014 15474248943642359073 4761305792381275109 15474242753945876464
unknown 01000110001100001011000100101011010001010 41 10000001 36250010 15474248943642359073 4268757578568186171 15474242753945876464
unknown 01000110001100001011000100101100011000110 41 10000001 32500033 15474248943642359073 4761303008851484378 15474242753945876464
unknown 01000110001100001011000100101101000001110 41 10000001 30000036 15474248943642359073 5158077307329649017 15474242753945876464
unknown 01000110001100001011000110000101101100010 41 10000001 34993682 15474248943642359073 4422012662476401722 15474242753945876464
unknown 01000110001100001011000110010110001000110 41 10000001 32500026 15474248943642359073 4761304034362081260 15474242753945876464
unknown 01000110001100001011001001100010000110110 41 10000001 39987357 15474248943642359073 3869785765302581373 15474242753945876464
unknown 01000110001100001011010000100011101110110 41 10000001 30000003 15474248943642359073 5158082981214119691 15474242753945876464
unknown 01000110001100001011010000101001100010110 41 10000001 30000003 15474248943642359073 5158082981214119691 15474242753945876464
unknown 01000110001100001011010000101110110001110 41 10000001 30000015 15474248943642359073 5158080917981958822 15474242753945876464
unknown 01000110001100001011010000110010011100010 41 10000001 30002239 15474248943642359073 5157698560786497780 15474242753945876464
unknown 01000110001100001011010010000011011100010 41 10000001 30000004 15474248943642359073 5158082809278043242 15474242753945876464
unknown 01000110001100001011010010101100010001010 41 10000001 36250010 15474248943642359073 4268757578568186171 15474242753945876464
unknown 01000110001100001011010010101101000001010 41 10000001 30000037 15474248943642359073 5158077135393950827 15474242753945876464
unknown 01000110001100001011010010110001000001110 41 10000001 30000036 15474248943642359073 5158077307329649017 15474242753945876464
unknown 01000110010000111000100001011010000110110 41 10000001 39987357 15474248943642359073 3869785765302581373 15474242753945876464
unknown 01000110010001100000011001110101000011010 41 1918986 320000001 80637641395337190768 483570326334694401 80637473311832023285
unknown 01000110010001100000011100110101000011010 41 151675 320000001 1020224195883781337481 483570326334694401 1020197291059886565460
unknown 01000110010001100011010000110010110001010 41 10000001 37500012 15474248943642359073 4126465477148981562 15474242753945876464
unknown 01000110010001101000000110011101000011010 41 1918022 320000001 80678169963990264118 483570326334694401 80678001711484898726
unknown 01000110010001101000000111001101000011010 41 126416 320000001 1224073732048732236129 483570326334694401 1224035001666449409607
unknown 01000110010001101010000001110011001110110 41 101143 320000001 1529937859374079613641 483570326334694401 1529877355835294515531
unknown 01000110010010011000000110011101000011010 41 1918986 320000001 80637641395337190768 483570326334694401 80637473311832023285
unknown 01000110010010011000000111001101000011010 41 151675 320000001 1020224195883781337481 483570326334694401 1020197291059886565460
unknown 01000110010010011010000001110011001110110 41 101151 320000001 1529816857081714806205 483570326334694401 1529756363112772817581
unknown 01000110010010100000010111001011010110110 41 10000001 309996638 15474248943642359073 499174784310636732 15474242753945876464
unknown 01000110010010100000011001011101100110110 41 745560 320000001 207552048005086826497 483570326334694401 207550934474669558030
unknown 01000110010010100000011001011101100111010 41 107273 320000001 1442511208884551885026 483570326334694401 1442457422473340365246
unknown 01000110010010100001011000000110011101010 41 1259664 320000001 122844270305948677078 483570326334694401 122843880221353987212
unknown 01000110010010100001011000100001100111010 41 1340547 320000001 115432360753239188453 483570326334694401 115432016320656606398
unknown 01000110010010100001100001010110001011010 41 7759897 320000001 19941309132153755954 483570326334694401 19941298852997291379
unknown 01000110010010100001100001011000001111010 41 1928662 320000001 80233086414660803377 483570326334694401 80232920013456209817
unknown 01000110010010100001100001011000100111010 41 6489508 320000001 23845028761914236698 483570326334694401 23845014064335274265
unknown 01000110010010100001100110000001100111010 41 1919020 320000001 80636212707878257842 483570326334694401 80636044630329028904
unknown 01000110010010100100011010000001100111010 41 1918988 320000001 80637557353497017367 483570326334694401 80637389270342207973
unknown 01000110010010100100011010000001110011010 41 151679 320000001 1020197291059886565460 483570326334694401 1020170387654994523859
unknown 01000110010011010000001011010010111010110 41 10000001 319996272 15474248943642359073 483575961505803213 15474242753945876464
unknown 01000110010011010000001100101110110011010 41 80 320000001 1934281311383406679529882 483570326334694401 1842172677508006361457031
unknown 01000110010011010000001110000111001111010 41 767803 320000001 201539333540859483960 483570326334694401 201538283592976534940
unknown 01000110010100101000000110011101000011010 41 1918986 320000001 80637641395337190768 483570326334694401 80637473311832023285
unknown 01000110010100101000000111001101000011010 41 151675 320000001 1020224195883781337481 483570326334694401 1020197291059886565460
unknown 01000110010100101010000001110011001110110 41 101151 320000001 1529816857081714806205 483570326334694401 1529756363112772817581
unknown 01000110010101101010100000011001011101010 41 10000001 139194216 15474248943642359073 1111702119222199107 15474242753945876464
unknown 01000110010101101010100000011100101101010 41 71534 320000001 2163202182328298911880 483570326334694401 2163081228307648164087
unknown 01000110010110000110001010000110011000110 41 10000001 34444461 15474248943642359073 4492522176807253113 15474242753945876464
unknown 01000110010110011010100000011001011101010 41 10000001 144194198 15474248943642359073 1073153476748575795 15474242753945876464
unknown 01000110010110011010100000011100101101010 41 71536 320000001 2163141703627160232085 483570326334694401 2163020756369479093688
unknown 01000110010110100010000001110011001110110 41 101165 320000001 1529605149119483362452 483570326334694401 1529544671892304306284
unknown 01000110010110100010000001110011100110110 41 10000001 150777518 15474248943642359073 1026296937124754464 15474242753945876464
unknown 01000110010110100101101010000001100111010 41 1915148 320000001 80799241056394876199 483570326334694401 80799072298529064201
unknown 01000110010110101000000101011011000111010 41 75873 320000001 2039493692231393702139 483570326334694401 2039386176452318019458
unknown 01000110010110101000000101110100110001110 41 10000001 37210803 15474248943642359073 4158537103073871703 15474242753945876464
unknown 01000110010110101000000110010101101101010 41 72990 320000001 2120050759154302429955 483570326334694401 2119934582440646277262
unknown 01000110010110101000000110010101110101010 41 10000001 108968112 15474248943642359073 1420071450909166293 15474242753945876464
unknown 01000110010110101000000110010110011011010 41 53638 320000001 2884941737400211312175 483570326334694401 2884726611809263904448
unknown 01000110010110101000000110010110011101010 41 50580 320000001 3059361504758254930060 483570326334694401 3059119581501513015230
unknown 01000110010110101000000110010111011000110 41 10000001 33332737 15474248943642359073 4642358199108358080 15474242753945876464
unknown 01000110010110101000000110011100101101010 41 54 320000001 2865601942790232117822047 483570326334694401 2667974222597802316592941
unknown 01000110010110101000000111001100101101010 41 87602 320000001 1766426621660150845442 483570326334694401 1766345968434496887912
unknown 01000110010110101000011000000101101101110 41 1532731 320000001 100958684146580537852 483570326334694401 100958420673288294691
unknown 01000110010110101000011000000110011110110 41 1925910 320000001 80347734271421060363 483570326334694401 80347567394324219235
unknown 01000110010110101000011000000111001101110 41 429081 320000001 360637047342279276786 483570326334694401 360633685425201380525
unknown 01000110010110101000011000000111001111010 41 3759885 320000001 41156180284948218992 483570326334694401 41156136500485129844
unknown 01000110010110101000011000000111100110110 41 582795 320000001 265517900652326348652 483570326334694401 265516078288865516864
unknown 01000110010110101000011000000111100111010 41 10000001 40347758 15474248943642359073 3835219416917106878 15474242753945876464
unknown 01000110011000000100011010011101000011010 41 2276124 320000001 67985094358072114860 483570326334694401 67984974883078866550
unknown 01000110011000000100100110011101000011010 41 2859256 320000001 54119849677913602127 483570326334694401 54119773966226413255
unknown 01000110011000000100100111001101000011010 41 176933 320000001 874582496824631551844 483570326334694401 874562725211078148508
unknown 01000110011000000101001010011101000011010 41 2859256 320000001 54119849677913602127 483570326334694401 54119773966226413255
unknown 01000110011000000101001011001101000011010 41 176933 320000001 874582496824631551844 483570326334694401 874562725211078148508
unknown 01000110011000000101100111010001000011010 41 1914167 320000001 80840650220525447552 483570326334694401 80840481289640546411
unknown 01000110011000000101100111010111000011010 41 1914167 320000001 80840650220525447552 483570326334694401 80840481289640546411
unknown 01000110011000000101111001110101000011010 41 2268814 320000001 68204138775004268470 483570326334694401 68204018528887083214
unknown 01000110011000000110010010011101000011010 41 3324189 320000001 46550453331826961212 483570326334694401 46550397317686588704
unknown 01000110011000000110010100101101000011010 41 3324189 320000001 46550453331826961212 483570326334694401 46550397317686588704
unknown 01000110011000000110010110001011000011010 41 5864284 320000001 26387280171061383515 483570326334694401 26387262172436369831
unknown 01000110011000000110011000110000101101010 41 10000001 33333336 15474248943642359073 4642274775938193956 15474242753945876464
unknown 01000110011000000110011100100101000011010 41 10000001 39999379 15474248943642359073 3868622683133969014 15474242753945876464
unknown 01000110011000000110011101000010001101010 41 1915135 320000001 80799789524327284689 483570326334694401 80799620764170399310
unknown 01000110011000000110011101000010010011010 41 1918987 320000001 80637599374395206619 483570326334694401 80637431291065218317
unknown 01000110011000000110011101000010100101010 41 1918987 320000001 80637599374395206619 483570326334694401 80637431291065218317
unknown 01000110011000000110011101000010110001010 41 2849740 320000001 54300569494295105646 483570326334694401 54300493276123235759
unknown 01000110011000000110011101000011001001010 41 2859255 320000001 54119868605868498740 483570326334694401 54119792894128350864
unknown 01000110011000000110011101001001000011010 41 1918987 320000001 80637599374395206619 483570326334694401 80637431291065218317
unknown 01000110011000000110011110011101000011010 41 2380503 320000001 65004120940268730753 483570326334694401 65004011712913482029
unknown 01000110011000000111001000110101000011010 41 107281 320000001 1442403640073009520441 483570326334694401 1442349861683110727151
unknown 01000110011000000111001001001101000011010 41 151675 320000001 1020224195883781337481 483570326334694401 1020197291059886565460
unknown 01000110011000000111001010010101000011010 41 151675 320000001 1020224195883781337481 483570326334694401 1020197291059886565460
unknown 01000110011000000111001011011011000011010 41 71539 320000001 2163050991915913478836 483570326334694401 2162930054801623280578
unknown 01000110011000000111001011101011000011010 41 71544 320000001 2162899822636035647468 483570326334694401 2162778902424561614055
unknown 01000110011000000111001100100101000011010 41 10000001 39986600 15474248943642359073 3869859025540369383 15474242753945876464
unknown 01000110011000000111001100111011000011010 41 101147 320000001 1529877355835294515531 483570326334694401 1529816857081714806205
unknown 01000110011000000111001101000010001101010 41 151664 320000001 1020298191467141407074 483570326334694401 1020271282740410200982
unknown 01000110011000000111001101000010010011010 41 151676 320000001 1020217469544769998961 483570326334694401 1020190565075636434352
unknown 01000110011000000111001101000010100101010 41 151676 320000001 1020217469544769998961 483570326334694401 1020190565075636434352
unknown 01000110011000000111001101000010110001010 41 202171 320000001 765404063444670770598 483570326334694401 765388920047842385866
unknown 01000110011000000111001101000011001001010 41 176932 320000001 874587439867703605693 483570326334694401 874567668030658172234
unknown 01000110011000000111001101001001000011010 41 151676 320000001 1020217469544769998961 483570326334694401 1020190565075636434352
unknown 01000110011000000111001110011011000011010 41 9106231 320000001 16993035308534621444 483570326334694401 16993027844182863101
unknown 01000110011000000111001110011101000011010 41 10000001 102751321 15474248943642359073 1505990418465496268 15474242753945876464
unknown 01000110011000000111001111010000101101010 41 63230 320000001 2447295665201210412184 483570326334694401 2447140856353742201386
unknown 01000110011000000111100110011101000011010 41 2847821 320000001 54337159853330856948 483570326334694401 54337083532405444283
unknown 01000110011000000111100111010000110011010 41 2848442 320000001 54325313596229986204 483570326334694401 54325237308578970556
unknown 01000110011000001110000001011101100111010 41 151693 320000001 1020103135350164703463 483570326334694401 1020076236910898266693
unknown 01000110011000010000011001110101000011010 41 2856399 320000001 54173980914666520456 483570326334694401 54173905051448459606
unknown 01000110011000010000011100110101000011010 41 176933 320000001 874582496824631551844 483570326334694401 874562725211078148508
unknown 01000110011000010010000110011101000011010 41 2859256 320000001 54119849677913602127 483570326334694401 54119773966226413255
unknown 01000110011000010010000111001101000011010 41 176933 320000001 874582496824631551844 483570326334694401 874562725211078148508
unknown 01000110011000011000000110011101000011010 41 1923811 320000001 80435398753137670157 483570326334694401 80435231511695529125
unknown 01000110011000011000000111001101000011010 41 176933 320000001 874582496824631551844 483570326334694401 874562725211078148508
unknown 01000110011000011100101100000101000011010 41 10000001 36666677 15474248943642359073 4220248944584548373 15474242753945876464
unknown 01000110011000011100111000110000101101010 41 10000001 39998180 15474248943642359073 3868738650375405441 15474242753945876464
unknown 01000110011000110000001011100011100110110 41 10000001 39973202 15474248943642359073 3871156103798553200 15474242753945876464
unknown 01000110011000110000001011101100001101110 41 10000001 39996836 15474248943642359073 3868868650277050274 15474242753945876464
unknown 01000110011000110000001011101100110001110 41 10000001 39847323 15474248943642359073 3883385212870448898 15474242753945876464
unknown 01000110011000110000001100101100111011010 41 185724 320000001 833185290596113234490 483570326334694401 833167346391887784085
unknown 01000110011001000000011001110101000011010 41 2864996 320000001 54011420927174953949 483570326334694401 54011345518559348818
unknown 01000110011001000000011100110101000011010 41 176947 320000001 874513300088006772437 483570326334694401 874493531602943946982
unknown 01000110011001001000000110011101000011010 41 2859256 320000001 54119849677913602127 483570326334694401 54119773966226413255
unknown 01000110011001001000000111001101000011010 41 176933 320000001 874582496824631551844 483570326334694401 874562725211078148508
unknown 01000110011001001010000001110011001110110 41 151683 320000001 1020170387654994523859 483570326334694401 1020143485668992954983
unknown 01000110011001011010100000011100101101010 41 71536 320000001 2163141703627160232085 483570326334694401 2163020756369479093688
unknown 01000110011001100000000110011101000011010 41 3789184 320000001 40837949519124047384 483570326334694401 40837906409149541898
unknown 01000110011001100000000111001101000011010 41 227431 320000001 680393195785414188754 483570326334694401 680381229409161010234
unknown 01000110011001100000011100111101000011010 41 107277 320000001 1442457422473340365246 483570326334694401 1442403640073009520441
unknown 01000110011001100000011110011101000011010 41 2272467 320000001 68094500342875181186 483570326334694401 68094380483039182618
unknown 01000110011001100011000000101110100111010 41 2280510 320000001 67854341752797634899 483570326334694401 67854222736923577037
unknown 01000110011001101000000110010111011000110 41 10000001 33334206 15474248943642359073 4642153615738515997 15474242753945876464
unknown 01000110011001101000011000000101101101110 41 1532733 320000001 100958552409762518562 483570326334694401 100958288937157864893
unknown 01000110011001101000011000000110011110110 41 1925911 320000001 80347692552081863785 483570326334694401 80347525675158319221
unknown 01000110011001101000011000000111001111010 41 3770751 320000001 41037582410154511492 483570326334694401 41037538877671059076
unknown 01000110011001101000011000000111100111010 41 10000001 38497857 15474248943642359073 4019509577134969730 15474242753945876464
unknown 01000110011010000001000110011011001110110 41 75873 320000001 2039493692231393702139 483570326334694401 2039386176452318019458
unknown 01000110011010000001000110011101001110110 41 75873 320000001 2039493692231393702139 483570326334694401 2039386176452318019458
unknown 01000110011010000001001001110011001110110 41 151687 320000001 1020143485668992954983 483570326334694401 1020116585101769612979
unknown 01000110011010000001010010110011001110110 41 151687 320000001 1020143485668992954983 483570326334694401 1020116585101769612979
unknown 01000110011010000001011010010111000110110 41 10000001 56667236 15474248943642359073 2730722650927822461 15474242753945876464
unknown 01000110011010000001011100001110011010110 41 75866 320000001 2039681872125491450221 483570326334694401 2039574336505503286707
unknown 01000110011010000001011100011100110001110 41 10000001 39878708 15474248943642359073 3880328944224384962 15474242753945876464
unknown 01000110011010000001100101110110000110110 41 75867 320000001 2039654987157427265642 483570326334694401 2039547454372191408607
unknown 01000110011010000001100101110110011000110 41 10000001 36666909 15474248943642359073 4220222242094978183 15474242753945876464
unknown 01000110011010000001100110010111011000110 41 10000001 33338215 15474248943642359073 4641595385675943789 15474242753945876464
